1.887144408718e+07 7.519978466848e+05 -2.855913752880e+01 -1.849305488987e+00
7.519978466848e+05 2.115879823654e+05 6.267987404675e+00 5.739430445860e-01
-2.855913752880e+01 6.267987404675e+00 7.088415268369e-03 -2.873714728836e-05
-1.849305488987e+00 5.739430445860e-01 -2.873714728836e-05 8.849773804501e-05
